time,BTC,ETH,XEC,SHIB,DOGE,SOL,XRP,AXS,LUNA,OMG,BUSD,BNB,DOT,ADA,FIL,LTC,TRX,USDT,ATOM,XTZ,LINK,EOS,AVAX,ALGO,STPT,BCH,ICP,ETC,FTT,NFT,OKB,XLM,THETA,UNI,BTT,MATIC,JST,USDC,VET,DYDX,QTUM,ICX,HBAR,FTM,IOST,CRV,SRM,NEAR,XMR,COMP,SUSHI,SLP,FET,ONE,NEO,WIN,1INCH,GRT,COTI,CHZ,BSV,ZEC,RUNE,EGLD,CELO,ZIL,REN,DASH,AAVE,WAVES,FLOW,MANA,ONT,MIOTA,CELR,KSM,SNX,TT,DENT,CAKE,MINA,HT,ENJ,SXP,XEM,SC,YFI,WBTC,AMP,CVC,SAND,POLY,KLAY,AR,RSR,ANKR,HOT,ELF,RVN
1628208000,42852.18,2892.36,29.36,6.31e-06,0.2047,39.52,0.7473,42.65,14.52,4.729,0.9996,342.43,20.43,1.402,64.17,147.88,0.07183,1.0,13.59,3.36,23.89,4.317,14.77,0.8557,0.05571,557.11,48.31,53.05,41.26,2.48e-06,21.42,0.2852,6.89,26.18,0.003809,1.08,0.05843,1.0,0.0967,0.0,8.718,1.107,0.2181,0.281,0.02765,1.922,4.547,2.524,263.11,466.69,9.812,0.1802,0.4141,0.0809,44.48,0.0004285,2.511,0.7029,0.1676,0.2896,145.1,126.84,7.785,115.57,2.961,0.09091,0.4462,166.83,369.57,16.67,22.44,0.7505,0.8798,0.9072,0.03514,227.59,10.18,0.01071,0.002892,18.12,0.0,11.41,1.443,2.575,0.1725,0.01722,33218.82,42852.18,0.06207,0.296,0.6364,0.2769,1.19,12.66,0.03991,0.09678,0.007841,0.2744,0.09939
1628294400,44617.96,3162.43,29.36,7.8e-06,0.2618,39.48,0.817,41.35,14.59,5.07,1.0,356.51,20.98,1.475,69.33,156.08,0.07516,1.001,14.02,3.425,24.71,4.596,15.85,0.8775,0.05622,584.12,61.76,60.73,44.85,2.45e-06,24.99,0.3075,6.929,28.33,0.003928,1.169,0.06119,1.0,0.1039,0.0,10.87,1.127,0.2253,0.2853,0.02862,1.914,4.601,2.78,271.68,508.09,10.36,0.1775,0.4111,0.0841,46.94,0.0004462,2.707,0.7334,0.1695,0.2929,155.23,134.08,7.571,117.88,2.936,0.09305,0.4706,170.49,385.29,17.37,22.77,0.7718,0.9194,0.9257,0.03793,235.63,10.58,0.01115,0.002941,18.23,0.0,12.78,1.499,2.618,0.1857,0.01758,34657.52,44621.89,0.06221,0.3054,0.64,0.2909,1.252,13.85,0.03886,0.101,0.007772,0.2802,0.09759
1628380800,43827.75,3013.75,29.36,7.28e-06,0.2401,37.67,0.7795,42.22,13.39,4.77,0.9999,342.04,19.67,1.427,64.58,149.83,0.07187,1.001,13.14,3.181,23.05,4.296,14.83,0.8254,0.05478,556.17,57.51,55.4,43.54,2.44e-06,22.38,0.2876,6.41,26.72,0.003704,1.082,0.05934,0.9997,0.1014,0.0,10.23,1.057,0.2134,0.2678,0.02688,1.758,4.257,2.558,257.23,466.93,9.4,0.1868,0.3761,0.0813,45.1,0.0004383,2.495,0.6709,0.1648,0.2767,144.68,123.68,6.699,125.34,2.827,0.08699,0.4262,161.72,361.28,16.28,21.64,0.7201,0.8706,0.8693,0.03594,215.34,9.688,0.01052,0.003195,17.4,0.0,12.17,1.411,2.471,0.1758,0.01635,32776.13,43827.75,0.0601,0.2867,0.6147,0.2743,1.198,14.92,0.0365,0.09403,0.008335,0.2653,0.0912
1628467200,46292.61,3164.94,29.36,7.63e-06,0.2564,38.69,0.8178,43.55,13.95,4.98,1.001,354.68,20.58,1.476,67.71,166.51,0.07397,1.001,13.63,3.287,24.24,4.541,16.19,0.856,0.0574,592.09,64.4,59.09,48.78,2.47e-06,24.38,0.299,6.77,28.37,0.003829,1.127,0.06219,0.9996,0.105,0.0,10.77,1.116,0.2216,0.2796,0.02807,1.878,4.579,2.69,269.65,468.21,9.824,0.2066,0.3991,0.0935,46.52,0.0004629,2.762,0.7089,0.1778,0.31,153.09,130.82,6.871,134.39,3.226,0.09161,0.4499,179.15,374.59,17.28,22.17,0.7532,0.9158,0.9124,0.03798,222.0,10.16,0.01065,0.003355,18.32,0.0,12.72,1.534,2.976,0.1823,0.01703,33910.48,46303.07,0.06101,0.2961,0.6243,0.2831,1.236,15.05,0.03858,0.09606,0.008519,0.273,0.1139
1628553600,45601.03,3141.67,29.36,7.57e-06,0.2574,40.68,0.8517,64.12,16.72,5.122,0.9999,372.1,20.62,1.678,66.72,165.46,0.0745,1.0,14.1,3.266,24.56,4.598,16.44,0.8826,0.05928,592.65,71.62,58.84,48.89,2.44e-06,23.85,0.3101,6.937,28.77,0.003862,1.157,0.06202,1.0,0.1063,0.0,10.64,1.123,0.2249,0.2958,0.02931,2.069,4.647,2.859,266.22,472.56,10.36,0.2028,0.4838,0.0914,46.7,0.000456,2.793,0.7494,0.1906,0.3271,151.71,131.97,7.096,139.63,2.995,0.09748,0.4737,175.88,384.05,17.59,23.11,0.8282,0.933,0.9683,0.04172,241.0,10.27,0.01094,0.003299,18.86,0.0,13.17,1.624,3.054,0.1892,0.01719,34886.5,45585.63,0.06063,0.3123,0.679,0.3047,1.262,14.95,0.03931,0.09544,0.009772,0.2753,0.1363
1628640000,45556.69,3163.42,29.36,7.8e-06,0.2648,41.66,1.012,66.33,16.99,5.271,1.0,391.21,21.4,1.797,71.86,170.92,0.08337,1.0,14.58,3.45,25.92,4.758,16.71,0.9124,0.05922,620.94,67.2,60.83,50.52,2.62e-06,23.52,0.3376,7.159,29.02,0.004427,1.372,0.06634,0.9993,0.1114,0.0,10.81,1.181,0.2284,0.3208,0.03075,2.04,4.853,2.98,268.47,468.46,11.22,0.2024,0.484,0.0979,48.79,0.0009111,2.938,0.7916,0.1936,0.3285,158.49,137.44,7.018,135.26,2.988,0.1045,0.5018,181.68,403.38,18.62,23.79,0.8213,1.016,1.042,0.04381,269.41,10.67,0.01139,0.004334,19.68,0.0,13.82,1.622,3.248,0.1952,0.0183,38004.84,45616.52,0.06105,0.3269,0.6768,0.3069,1.443,14.94,0.03998,0.09645,0.01137,0.283,0.1546
1628726400,44425.52,3047.29,29.36,7.64e-06,0.2642,41.09,0.966,66.02,16.59,5.046,0.9999,385.91,20.76,1.831,68.42,165.31,0.08408,1.0,14.08,3.35,24.95,4.665,16.59,0.8824,0.06308,606.13,64.1,60.01,49.15,2.71e-06,22.9,0.3285,6.77,28.11,0.004535,1.323,0.06625,0.9999,0.107,0.0,10.32,1.125,0.2184,0.3075,0.03032,2.033,4.699,3.341,257.22,453.89,12.15,0.1902,0.5107,0.0927,48.6,0.0008885,2.811,0.8807,0.1893,0.37,153.89,133.45,6.789,134.17,3.07,0.09873,0.4762,179.43,392.66,19.8,22.55,0.8006,0.9694,1.038,0.04354,261.47,10.41,0.01111,0.004419,19.47,0.0,13.07,1.565,3.286,0.1879,0.01768,36990.85,44425.52,0.06023,0.3118,0.6344,0.2895,1.477,14.81,0.03844,0.09434,0.01094,0.2724,0.1506
1628812800,47832.93,3324.26,29.36,8.13e-06,0.2869,44.89,1.091,70.55,17.8,5.622,1.0,411.25,22.74,2.139,74.51,183.49,0.08932,1.001,15.22,3.592,27.76,5.161,18.05,0.9561,0.07127,654.85,68.21,64.31,50.72,2.54e-06,23.35,0.3601,7.16,30.51,0.004843,1.511,0.07081,1.0,0.12,0.0,13.99,1.228,0.2314,0.3454,0.03231,2.363,5.223,3.412,273.13,484.09,12.57,0.1912,0.514,0.0982,55.49,0.0009567,3.075,0.929,0.2277,0.3819,165.93,144.89,7.335,137.99,3.191,0.1059,0.521,203.77,427.74,20.7,23.66,0.844,1.065,1.103,0.04592,281.25,12.11,0.01196,0.00595,21.1,0.0,13.94,1.676,3.58,0.2032,0.01909,40216.77,47818.58,0.06255,0.3411,0.6622,0.3058,1.674,16.11,0.04247,0.1027,0.01217,0.2883,0.1553
1628899200,47102.03,3266.71,29.36,8.14e-06,0.2941,44.16,1.281,67.78,17.34,5.642,1.0,409.07,22.87,2.191,72.51,182.91,0.09263,1.001,15.56,3.699,27.17,5.49,18.04,0.9328,0.06877,692.25,64.21,67.25,50.26,2.45e-06,22.59,0.3951,7.226,30.14,0.004762,1.443,0.07219,1.0,0.1308,0.0,14.16,1.25,0.2631,0.3375,0.03277,2.262,5.233,3.25,271.4,477.65,12.22,0.1796,0.5014,0.098,55.86,0.000942,3.059,0.901,0.2204,0.3718,165.8,144.89,7.747,137.21,3.098,0.1116,0.5228,199.1,414.6,26.52,23.32,0.838,1.084,1.155,0.04933,273.06,13.02,0.01178,0.008134,20.7,0.0,13.39,1.684,3.474,0.2138,0.01942,39578.38,47073.29,0.06077,0.3375,0.6364,0.3103,1.791,15.65,0.04168,0.1033,0.01172,0.2844,0.1502
1628985600,47015.94,3311.12,29.36,8.57e-06,0.3403,53.53,1.285,67.99,19.28,5.694,1.0,414.39,23.17,2.169,73.13,184.83,0.09295,1.001,15.92,3.739,27.91,5.701,18.77,0.996,0.0677,703.74,63.45,75.05,51.48,2.46e-06,22.44,0.3913,7.473,30.27,0.004729,1.467,0.07241,0.9999,0.1326,0.0,13.79,1.261,0.2518,0.3473,0.03314,2.219,6.167,3.23,272.03,489.27,12.62,0.1763,0.4993,0.1083,58.96,0.0009403,3.044,0.8977,0.2238,0.3704,168.98,154.87,8.431,136.43,3.131,0.1119,0.5141,216.09,410.65,24.92,23.03,0.8696,1.132,1.171,0.0494,273.58,12.86,0.01128,0.007417,21.08,0.0,13.46,1.668,3.469,0.2165,0.01962,39874.57,47062.96,0.06026,0.3413,0.6443,0.3146,1.92,16.83,0.04204,0.109,0.01172,0.2899,0.1468
1629072000,45927.4,3147.63,29.36,9.02e-06,0.3196,62.15,1.186,66.32,21.94,5.639,0.9999,415.94,24.49,2.073,73.31,178.08,0.08952,1.001,15.8,3.639,27.96,5.52,19.08,0.9464,0.06476,673.98,61.14,69.07,47.09,2.43e-06,22.18,0.3716,7.611,29.11,0.004602,1.419,0.07155,1.0,0.13,0.0,13.25,1.272,0.2425,0.396,0.03233,2.129,6.732,3.464,266.93,469.69,12.56,0.1728,0.4916,0.104,56.4,0.0009185,3.036,0.8552,0.2145,0.3556,166.44,150.32,8.632,136.08,3.105,0.1069,0.5019,201.48,413.43,23.46,22.78,0.8471,1.083,1.103,0.04564,299.88,12.13,0.01148,0.006547,21.37,0.0,14.88,1.62,3.25,0.214,0.01945,39311.63,45918.21,0.06012,0.3383,0.6346,0.3053,1.804,19.68,0.04309,0.1019,0.01134,0.3039,0.1402
1629158400,44684.43,3011.96,29.36,8.05e-06,0.2993,64.18,1.098,71.94,25.3,5.239,1.0,401.71,23.56,1.925,69.41,168.61,0.08525,1.0,16.0,3.404,26.14,5.06,23.42,0.8845,0.06211,638.76,61.66,62.9,44.67,2.3e-06,20.72,0.3412,6.979,26.4,0.004207,1.35,0.06732,1.001,0.1164,0.0,12.41,1.174,0.2271,0.3904,0.03033,1.922,6.289,3.73,256.35,447.07,12.58,0.1606,0.4618,0.0955,51.83,0.0004468,3.075,0.8728,0.2181,0.3353,158.36,141.38,8.352,139.93,2.958,0.09978,0.5899,194.78,381.12,22.19,22.19,0.7986,1.006,1.019,0.04623,277.13,11.28,0.01072,0.006175,21.44,0.0,14.26,1.537,3.018,0.1993,0.01785,37833.48,44684.43,0.05785,0.3132,0.611,0.2982,1.677,22.04,0.04075,0.09509,0.01032,0.2845,0.1362
1629244800,44714.54,3013.52,29.36,8.02e-06,0.3031,72.79,1.145,69.22,30.78,5.162,1.0,396.03,23.9,2.105,67.47,166.68,0.08472,1.0,17.99,3.347,25.35,4.982,30.0,0.9231,0.06081,632.53,57.0,63.91,46.66,2.22e-06,20.65,0.3422,6.841,26.27,0.004233,1.334,0.06536,0.9998,0.1198,0.0,12.94,1.169,0.2233,0.4144,0.03014,1.913,7.767,4.425,252.64,436.5,12.55,0.1572,0.5041,0.0974,51.65,0.0004471,3.109,0.8539,0.2209,0.3308,155.43,141.07,8.058,146.61,2.921,0.0978,0.552,209.8,380.58,23.37,22.33,0.7761,0.9871,0.9971,0.04361,281.88,11.35,0.01028,0.006148,21.33,0.0,13.94,1.52,3.16,0.1932,0.01735,37147.66,44696.65,0.05891,0.305,0.5827,0.2893,1.749,33.4,0.03952,0.09553,0.01029,0.2725,0.1362
1629331200,46761.49,3184.74,29.36,8.35e-06,0.3178,72.82,1.234,71.87,29.42,6.162,1.0,431.09,26.58,2.441,70.48,175.57,0.08834,1.0,18.71,3.638,27.08,5.255,30.69,1.046,0.06266,660.08,58.53,67.03,49.73,2.27e-06,21.73,0.3671,7.156,27.97,0.004366,1.469,0.06892,1.0,0.13,0.0,13.31,1.271,0.2371,0.5045,0.03172,2.153,7.898,4.49,264.34,457.96,14.02,0.1749,0.5429,0.1012,54.29,0.0004676,3.426,0.9823,0.2619,0.3457,159.88,147.11,8.842,146.27,3.121,0.104,0.5711,220.2,405.26,23.87,22.86,0.8203,1.055,1.056,0.0464,327.84,12.36,0.01076,0.007452,22.45,0.0,14.51,1.582,3.607,0.2019,0.01831,39144.2,46747.46,0.06033,0.3247,0.5991,0.3057,1.873,30.07,0.0436,0.09975,0.01082,0.286,0.1411
1629417600,49336.45,3286.5,29.36,8.48e-06,0.3274,78.68,1.264,73.71,30.64,6.153,1.0,455.18,28.14,2.457,73.11,183.66,0.09044,1.0,18.98,3.729,28.71,5.462,39.12,1.138,0.06414,694.13,67.86,70.17,50.37,2.37e-06,22.43,0.3851,7.28,28.87,0.004509,1.551,0.07102,1.0,0.1329,0.0,14.15,1.439,0.2473,0.4926,0.0328,2.269,7.896,4.416,282.16,480.18,14.68,0.1671,0.5633,0.1106,56.54,0.0004934,3.45,1.042,0.294,0.3548,170.9,153.73,9.317,155.95,3.16,0.108,0.6435,232.82,409.42,24.48,23.42,0.8438,1.086,1.106,0.04739,345.06,12.59,0.01085,0.007,24.35,0.0,15.05,1.67,3.715,0.208,0.01899,39759.0,49336.45,0.0603,0.3325,0.6141,0.3234,1.922,31.05,0.05055,0.1022,0.01128,0.2944,0.1442
1629504000,48867.87,3226.59,29.36,8.15e-06,0.3169,73.89,1.217,76.87,27.55,6.143,1.0,449.12,27.89,2.437,78.4,179.84,0.08806,1.001,22.09,3.695,27.71,5.361,43.81,1.15,0.06304,676.29,64.56,67.59,51.25,2.48e-06,21.33,0.3721,7.273,28.28,0.004396,1.585,0.0694,0.9998,0.1281,0.0,13.67,1.411,0.2426,0.5669,0.03527,2.225,7.662,6.177,287.98,463.0,13.67,0.1587,0.5665,0.1091,55.37,0.0004887,3.371,0.9905,0.2839,0.383,165.52,155.6,11.3,149.1,3.097,0.1071,0.6064,237.3,400.22,24.89,23.18,0.8757,1.07,1.07,0.04611,328.25,13.1,0.01075,0.006679,23.63,0.0,14.53,1.837,3.761,0.2055,0.01859,38833.05,48867.87,0.05971,0.3381,0.6616,0.3194,1.848,28.3,0.0477,0.1005,0.01091,0.2998,0.1387
1629590400,49289.71,3241.65,29.36,8.2e-06,0.3149,72.75,1.227,77.24,28.0,6.28,1.0,448.92,27.72,2.713,77.17,186.02,0.08804,1.001,21.89,3.803,28.02,5.418,43.73,1.158,0.06211,672.48,64.61,67.43,50.26,2.47e-06,21.32,0.3726,7.349,28.43,0.00435,1.625,0.07077,0.9996,0.1282,0.0,13.59,1.487,0.2411,0.5585,0.03705,2.444,7.5,5.482,306.43,460.19,13.77,0.1542,0.5586,0.1161,55.55,0.0004929,3.388,1.074,0.3036,0.3779,165.32,161.57,10.6,148.66,3.227,0.1096,0.6128,254.93,401.37,26.03,23.06,0.8847,1.133,1.167,0.08279,330.59,13.55,0.01084,0.006937,23.54,0.0,14.38,1.842,3.698,0.2048,0.01933,39520.45,49289.71,0.06079,0.364,0.658,0.3306,1.837,28.81,0.05126,0.1006,0.01106,0.3185,0.1399
1629676800,49521.06,3322.71,29.36,8.19e-06,0.3179,75.66,1.247,77.35,29.95,6.761,0.9999,499.5,27.87,2.917,79.85,187.14,0.0899,1.0,21.76,4.314,28.56,5.592,46.48,1.16,0.06586,678.12,65.67,68.22,50.71,2.44e-06,21.94,0.379,7.835,28.79,0.004465,1.624,0.07479,0.9996,0.1318,0.0,13.86,1.577,0.2609,0.5526,0.04303,2.365,7.571,5.497,318.42,465.46,13.8,0.1555,0.5592,0.1158,60.86,0.0004952,3.41,1.026,0.3194,0.4078,167.23,165.17,11.42,149.21,3.142,0.115,0.6549,270.57,408.39,25.99,23.96,0.9261,1.169,1.152,0.05001,328.08,13.64,0.01189,0.007011,25.21,0.0,14.71,2.186,3.805,0.2137,0.02094,39960.19,49521.06,0.06761,0.3739,0.6755,0.3422,1.832,30.88,0.05056,0.1058,0.01132,0.3645,0.1465
1629763200,47690.54,3172.57,29.36,7.5e-06,0.2888,70.67,1.136,69.96,29.66,6.31,0.9997,471.99,25.11,2.72,74.43,173.6,0.08474,0.9998,19.68,3.963,25.78,5.063,55.56,1.038,0.06295,637.73,59.26,62.85,47.52,2.37e-06,20.95,0.3506,7.068,26.61,0.00417,1.475,0.06983,0.9999,0.1214,0.0,12.67,1.436,0.2534,0.4825,0.03982,2.097,6.764,5.05,307.84,423.78,12.34,0.1393,0.5208,0.1066,55.56,0.0004769,3.069,0.921,0.2861,0.3681,159.72,155.49,10.34,137.38,3.021,0.1075,0.6095,248.43,378.34,23.69,21.79,0.8516,1.099,1.058,0.04454,296.36,12.24,0.01145,0.006472,23.64,0.0,13.79,1.892,3.873,0.2002,0.02044,37085.75,47690.54,0.06153,0.3473,0.6157,0.3322,1.685,27.98,0.05416,0.1003,0.01072,0.3372,0.1333
1629849600,48996.44,3228.86,29.36,7.52e-06,0.2926,71.94,1.175,72.56,30.07,6.645,1.0,503.4,25.98,2.741,76.51,177.9,0.08748,1.0,20.02,5.101,26.61,5.213,46.27,1.065,0.06566,650.82,62.21,63.75,49.62,2.42e-06,21.43,0.3591,7.213,27.06,0.004247,1.528,0.0741,1.0,0.1276,0.0,12.93,1.493,0.258,0.5018,0.04436,2.197,7.001,5.581,314.36,435.62,12.25,0.1604,0.5691,0.1096,56.35,0.00049,3.179,0.9521,0.4767,0.3878,163.06,163.75,10.45,138.81,3.092,0.1126,0.5886,263.6,384.11,24.29,22.33,0.9557,1.132,1.08,0.04559,303.34,12.41,0.01176,0.006651,25.98,0.0,14.1,2.069,3.981,0.2091,0.023,38299.12,48996.44,0.061,0.3555,0.7395,0.3616,1.748,26.9,0.0543,0.1037,0.01081,0.3597,0.1365
1629936000,46852.22,3093.62,29.36,6.98e-06,0.2684,74.85,1.073,69.67,26.96,5.986,1.0,478.21,23.95,2.533,72.29,167.82,0.0832,1.0,17.96,4.438,24.4,4.739,41.37,0.9889,0.06138,606.35,56.6,59.81,45.8,2.33e-06,20.22,0.3352,6.528,25.53,0.004001,1.373,0.06812,0.9996,0.116,0.0,11.81,1.325,0.2383,0.4319,0.04436,2.049,6.391,4.877,291.75,404.95,11.61,0.1416,0.517,0.0991,51.35,0.0004685,2.922,0.8655,0.3673,0.3584,155.97,144.02,9.51,134.52,3.541,0.1056,0.5397,231.77,351.06,22.99,21.28,0.8917,1.038,0.9694,0.04328,277.22,11.42,0.01078,0.005878,24.81,0.0,13.35,1.852,3.732,0.1918,0.02103,36177.18,46847.53,0.06021,0.3227,0.6778,0.3487,1.634,25.72,0.0501,0.1048,0.01021,0.3422,0.1251
1630022400,49088.1,3275.87,29.36,7.47e-06,0.2945,88.11,1.191,73.63,32.65,6.567,1.0,494.66,26.53,2.946,75.18,176.3,0.08822,1.001,20.48,5.242,26.05,5.093,50.17,1.065,0.0648,635.97,62.72,64.12,49.53,2.44e-06,20.88,0.3574,6.964,27.42,0.004237,1.519,0.07187,1.0,0.1281,0.0,12.86,1.397,0.2542,0.4924,0.04665,2.183,7.506,5.321,315.05,421.25,12.22,0.1465,0.5621,0.1054,55.52,0.0004909,3.212,0.9238,0.3996,0.3784,159.19,152.27,10.38,140.92,4.161,0.1127,0.6147,242.2,372.89,24.66,21.89,0.9308,1.089,1.043,0.04969,305.77,12.24,0.01178,0.006453,26.16,0.0,14.36,2.003,4.007,0.2003,0.02195,37807.01,49088.1,0.06033,0.3409,0.709,0.3636,1.743,38.47,0.05338,0.1059,0.0105,0.3797,0.1357
1630108800,48918.9,3246.78,29.36,7.22e-06,0.2858,96.38,1.145,74.8,35.03,6.446,1.0,486.33,25.97,2.849,74.0,175.68,0.08827,1.001,21.33,5.634,25.74,5.006,50.19,1.038,0.06408,646.71,65.11,61.3,51.23,2.53e-06,20.34,0.3479,6.925,26.83,0.004177,1.459,0.07094,1.0,0.1233,0.0,12.58,1.402,0.261,0.5218,0.04539,2.094,8.257,5.719,300.56,414.07,11.79,0.1394,0.5519,0.1004,54.54,0.0004892,3.284,0.9166,0.3816,0.3688,164.22,150.52,9.973,140.79,4.598,0.1129,0.6055,236.43,367.26,25.35,21.7,0.9229,1.094,1.013,0.04912,305.1,11.99,0.01174,0.006429,25.43,0.0,14.36,2.057,3.862,0.1946,0.02126,38073.41,48918.9,0.05991,0.346,0.7609,0.3539,1.659,47.61,0.05074,0.1121,0.01136,0.3718,0.1302
1630195200,48794.26,3225.3,29.36,7.11e-06,0.281,94.29,1.141,78.31,33.3,6.649,0.9997,479.97,25.73,2.854,73.68,174.44,0.08862,1.001,21.22,5.881,25.78,5.06,47.44,1.022,0.06246,659.56,72.17,63.21,47.43,2.5e-06,20.21,0.3432,6.928,26.8,0.004214,1.42,0.07379,0.9999,0.1237,0.0,12.94,1.385,0.2521,0.586,0.04396,2.104,7.879,5.553,291.33,418.37,11.6,0.1364,0.6048,0.1012,54.5,0.0004879,3.151,0.914,0.3616,0.3756,170.05,148.43,9.898,141.02,4.27,0.1101,0.664,225.37,364.04,24.82,27.66,1.022,1.077,1.006,0.04435,296.18,11.64,0.01171,0.006225,25.24,0.0,14.34,2.184,3.739,0.1944,0.02083,37489.65,48794.26,0.0593,0.3527,1.002,0.358,1.631,42.57,0.04943,0.108,0.01107,0.3754,0.1307
1630281600,46993.31,3228.46,29.36,6.67e-06,0.272,110.17,1.101,72.89,33.46,6.221,0.9997,460.05,26.03,2.736,71.16,167.39,0.08614,1.0,22.18,5.391,25.03,4.82,41.4,1.021,0.06109,632.8,64.76,58.98,46.32,2.38e-06,20.27,0.3299,6.589,26.83,0.004042,1.319,0.07064,0.9997,0.1171,0.0,12.18,1.319,0.2447,0.7923,0.04126,2.097,8.2,5.329,281.58,420.22,11.52,0.1248,0.6226,0.1153,51.5,0.0004699,3.012,0.8503,0.3238,0.3684,162.6,140.98,9.537,158.13,7.093,0.1075,0.6454,216.41,357.62,26.56,25.1,0.9476,1.023,0.967,0.04655,298.62,11.09,0.01128,0.005876,23.21,0.0,14.21,2.082,3.523,0.1902,0.01934,36241.56,47040.3,0.0526,0.3342,0.9729,0.3509,1.562,56.2,0.04838,0.1009,0.01058,0.3913,0.1261
1630368000,47159.26,3435.17,29.36,6.86e-06,0.2783,108.34,1.187,72.2,31.56,6.332,1.001,464.42,31.36,2.771,75.95,171.7,0.08879,1.002,22.87,5.177,26.74,5.045,39.51,1.11,0.06225,636.65,63.0,63.95,48.51,2.47e-06,20.3,0.3406,6.671,29.44,0.004193,1.339,0.07324,1.0,0.1229,0.0,12.41,1.329,0.2516,0.72,0.04218,2.242,8.358,5.287,286.35,442.16,12.09,0.1139,0.7237,0.1185,52.16,0.0004716,3.06,0.8541,0.3141,0.3671,163.88,143.93,9.882,168.97,5.645,0.1082,0.76,223.96,392.57,28.21,25.1,0.9436,1.043,0.9915,0.04809,394.82,11.6,0.01132,0.005805,22.91,0.0,14.9,2.021,3.526,0.1934,0.0197,38402.7,47159.26,0.0532,0.3401,0.9515,0.3538,1.561,65.69,0.04592,0.1012,0.01056,0.4321,0.1287
1630454400,48840.01,3829.18,29.36,7.18e-06,0.2946,110.73,1.237,73.94,31.75,6.77,1.0,489.87,33.2,2.87,78.65,180.89,0.09503,1.0,25.41,5.422,29.74,5.313,42.49,1.16,0.06496,656.04,66.28,68.78,65.14,2.54e-06,22.53,0.3536,7.111,31.36,0.004411,1.47,0.07873,0.9998,0.1373,0.0,13.23,1.425,0.2645,0.8688,0.04384,2.313,8.72,5.495,303.0,477.68,13.86,0.1205,0.7076,0.1226,55.29,0.0004884,3.34,0.921,0.3365,0.3839,168.2,151.59,10.72,176.52,5.806,0.1153,0.8698,238.93,413.41,29.07,25.73,0.9816,1.11,1.141,0.05839,387.79,12.51,0.01221,0.006433,24.2,0.0,15.72,2.08,3.684,0.2008,0.02076,39997.93,48888.85,0.0544,0.3521,1.01,0.3753,1.653,61.44,0.04844,0.1082,0.01098,0.4898,0.1356
